ShipmentID,ShipmentDate,OriginRegion,DestinationRegion,CarrierName,ShipmentType,TotalWeightKG,ShipmentCost,DeliveryStatus,EstimatedDeliveryDate
error: undefined method `first' for nil:NilClass,10/17/2025,,,Wordify,error: undefined method `first' for nil:NilClass,24436,2839,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,,Rhybox,error: undefined method `first' for nil:NilClass,24501,3413,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/18/2025,,,BlogXS,error: undefined method `first' for nil:NilClass,29677,1599,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,,Youspan,error: undefined method `first' for nil:NilClass,17840,2368,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/11/2025,Nebraska,Blekinge,Flipstorm,error: undefined method `first' for nil:NilClass,28779,2142,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/13/2025,Viana do Castelo,,Wordtune,error: undefined method `first' for nil:NilClass,4637,1274,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,,Voolia,error: undefined method `first' for nil:NilClass,21828,742,error: undefined method `first' for nil:NilClass,10/20/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,,Youfeed,error: undefined method `first' for nil:NilClass,28450,2041,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,,Zoonder,error: undefined method `first' for nil:NilClass,24883,3313,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Plajo,error: undefined method `first' for nil:NilClass,10112,1385,error: undefined method `first' for nil:NilClass,10/13/2025
error: undefined method `first' for nil:NilClass,10/12/2025,Lorraine,,Thoughtbridge,error: undefined method `first' for nil:NilClass,25972,111,error: undefined method `first' for nil:NilClass,10/13/2025
error: undefined method `first' for nil:NilClass,10/14/2025,Provence-Alpes-Côte d'Azur,,Yoveo,error: undefined method `first' for nil:NilClass,29270,2824,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,Provincie Zuid-Holland,Shufflester,error: undefined method `first' for nil:NilClass,8338,857,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/12/2025,,Georgia,Mudo,error: undefined method `first' for nil:NilClass,22608,197,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,,LiveZ,error: undefined method `first' for nil:NilClass,9698,73,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Dablist,error: undefined method `first' for nil:NilClass,10172,2797,error: undefined method `first' for nil:NilClass,10/13/2025
error: undefined method `first' for nil:NilClass,10/18/2025,Languedoc-Roussillon,,Skilith,error: undefined method `first' for nil:NilClass,8674,407,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,,Skinte,error: undefined method `first' for nil:NilClass,4052,1189,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/18/2025,,,Skinix,error: undefined method `first' for nil:NilClass,11717,2625,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Wikido,error: undefined method `first' for nil:NilClass,21005,2725,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Youfeed,error: undefined method `first' for nil:NilClass,6004,3456,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/18/2025,,,Quimm,error: undefined method `first' for nil:NilClass,24782,2077,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/19/2025,Illinois,,Brightbean,error: undefined method `first' for nil:NilClass,16755,217,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Dynabox,error: undefined method `first' for nil:NilClass,21602,1474,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/10/2025,,,Blogspan,error: undefined method `first' for nil:NilClass,13846,897,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,Rhône-Alpes,Avamba,error: undefined method `first' for nil:NilClass,19663,172,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,,Thoughtbridge,error: undefined method `first' for nil:NilClass,1603,1859,error: undefined method `first' for nil:NilClass,10/16/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,,Brightbean,error: undefined method `first' for nil:NilClass,25979,1621,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Trilia,error: undefined method `first' for nil:NilClass,14848,2851,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Leexo,error: undefined method `first' for nil:NilClass,16044,1778,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,,Roomm,error: undefined method `first' for nil:NilClass,26800,2423,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/19/2025,Coimbra,Oslo,Cogidoo,error: undefined method `first' for nil:NilClass,817,493,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/19/2025,Veracruz Llave,,Pixonyx,error: undefined method `first' for nil:NilClass,16406,3057,error: undefined method `first' for nil:NilClass,10/16/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Flashspan,error: undefined method `first' for nil:NilClass,9685,2879,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,,Mybuzz,error: undefined method `first' for nil:NilClass,8157,2333,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Yodel,error: undefined method `first' for nil:NilClass,1658,1648,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,,Zoombeat,error: undefined method `first' for nil:NilClass,21294,2048,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/18/2025,,Ilha da Madeira,Mybuzz,error: undefined method `first' for nil:NilClass,10539,1483,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/10/2025,,Île-de-France,Teklist,error: undefined method `first' for nil:NilClass,11327,2239,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,,Twinder,error: undefined method `first' for nil:NilClass,17092,1671,error: undefined method `first' for nil:NilClass,10/20/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,Sicilia,Lazzy,error: undefined method `first' for nil:NilClass,6102,1438,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/12/2025,,,Fivespan,error: undefined method `first' for nil:NilClass,2232,2128,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/18/2025,Castelo Branco,,Meetz,error: undefined method `first' for nil:NilClass,10616,2912,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,,Brightbean,error: undefined method `first' for nil:NilClass,16670,622,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/10/2025,,,Quire,error: undefined method `first' for nil:NilClass,6495,1598,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Youfeed,error: undefined method `first' for nil:NilClass,26743,818,error: undefined method `first' for nil:NilClass,10/20/2025
error: undefined method `first' for nil:NilClass,10/12/2025,,Aveiro,Feedbug,error: undefined method `first' for nil:NilClass,21604,497,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,,Photobug,error: undefined method `first' for nil:NilClass,27153,1693,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,,Oyoba,error: undefined method `first' for nil:NilClass,17017,588,error: undefined method `first' for nil:NilClass,10/16/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,,Buzzster,error: undefined method `first' for nil:NilClass,18329,11,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,,Fivebridge,error: undefined method `first' for nil:NilClass,19454,1945,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/10/2025,,Zala,Photolist,error: undefined method `first' for nil:NilClass,9972,196,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,,Skinix,error: undefined method `first' for nil:NilClass,6765,377,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,,Realmix,error: undefined method `first' for nil:NilClass,2632,1897,error: undefined method `first' for nil:NilClass,10/16/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,,Yodo,error: undefined method `first' for nil:NilClass,17685,2676,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Trudoo,error: undefined method `first' for nil:NilClass,29922,672,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/17/2025,Île-de-France,,Kwimbee,error: undefined method `first' for nil:NilClass,21697,1920,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,,Buzzbean,error: undefined method `first' for nil:NilClass,21546,1896,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,Alberta,Zooveo,error: undefined method `first' for nil:NilClass,2624,443,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,,Mydeo,error: undefined method `first' for nil:NilClass,13749,3453,error: undefined method `first' for nil:NilClass,10/20/2025
error: undefined method `first' for nil:NilClass,10/18/2025,,,Vipe,error: undefined method `first' for nil:NilClass,27222,2710,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,,Skivee,error: undefined method `first' for nil:NilClass,15250,3361,error: undefined method `first' for nil:NilClass,10/13/2025
error: undefined method `first' for nil:NilClass,10/12/2025,Leiria,Île-de-France,Yamia,error: undefined method `first' for nil:NilClass,49,3127,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,,Gigazoom,error: undefined method `first' for nil:NilClass,19484,2018,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,,Shuffletag,error: undefined method `first' for nil:NilClass,13043,2169,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/15/2025,British Columbia,,Lazz,error: undefined method `first' for nil:NilClass,9412,1354,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Cogidoo,error: undefined method `first' for nil:NilClass,7996,723,error: undefined method `first' for nil:NilClass,10/13/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,,Skipfire,error: undefined method `first' for nil:NilClass,28577,3036,error: undefined method `first' for nil:NilClass,10/23/2025
